Engine_ID,RUL,Health_State,Flight_cycle_number,Cycle_Percentage,Cycle_Log,Cycle_Squared,Engine_Max_Cycle,HPC_outlet_temperature_R_cummax,LPC_outlet_temperature_R_cummax,Fan_stall_margin_cumsum,HPT_outlet_temperature_R_cumsum,LPC_stall_margin,LPC_outlet_temperature_R_cumsum,HPC_outlet_temperature_R_cumsum,HPT_outlet_temperature_R_rolling_max_10,Fan_stall_margin_rolling_max_5,HPT_outlet_temperature_R_rolling_max_5,Temp_Ratio_HPC_LPC,Fan_stall_margin_rolling_max_10,HPC_outlet_temperature_R_rolling_max_10,LPC_outlet_temperature_R_rolling_max_10,Press_Ratio_Fan,Fan_stall_margin_trend_2nd,Predicted_RUL,Failure_Risk,Health_Status,Risk_Category
237,89,1,120,0.3583766635925736,0.0460531002778026,0.0519480519480519,-0.6060606060606061,-1.6112781954887236,-1.6302460202604812,-0.6036227617612367,-0.5957305225888062,-2.1811939867013583,-0.5063906999479106,-0.5063310972050318,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.4549884053150943,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,-1.7263138738711417,69.16497483682716,0.1282526517218518,Good,Safe
91,212,2,33,-0.7307520258659507,-1.1034358384651457,-0.4405594405594406,0.8282828282828283,-0.0977443609022525,-0.1620839363241693,-0.2974903083263244,-0.2970219542333282,-0.4684157270887676,-0.2178471534760401,-0.2176452217036845,0.0,0.3157894736838326,0.1120689655172295,-2.089252807583218,0.5333333333341418,-0.4056939501779389,-0.4174454828660488,0.319851823183036,-1.9681379425391068,239.51030158448998,5.883993350343723e-09,Good,Safe
78,87,1,144,0.3754376277951273,0.2099000235836806,0.2863802863802864,-0.2222222222222222,0.4857142857142901,0.4616497829233096,-0.1251229986577937,-0.1155309747939076,0.3948395490025996,0.0195579562202368,0.0197599192604322,-0.032967032967,-0.5789473684215565,0.2241379310344591,0.49455740231684,-0.4666666666688899,0.2064056939501965,0.0841121495327036,-0.7606225637906716,-0.0971178562491943,79.31026251862222,0.050640963619406815,Good,Safe
146,208,2,95,-0.24234077750387,-0.1635216077650244,-0.1469271469271469,0.3737373737373737,-0.066165413533843,-0.1953690303907258,-0.5613158834377585,-0.5544691612233602,-0.8166377565770511,-0.4711812438745608,-0.4712014202785849,-0.6373626373625001,-2.1315789473688618,-2.1120689655172296,-0.1079257329926284,-0.8666666666694962,-0.0284697508896948,-0.2834890965731956,0.1115196417217255,1.2065119312107138,202.1454627759505,2.468348063099133e-07,Good,Safe
245,93,1,160,0.4753886998230503,0.304680925925653,0.4663484663484663,-0.1414141414141414,-0.0962406015037576,-0.0492040520983964,-0.5968376789590963,-0.5920873523820286,-2.1811939867013583,-0.4769658802240583,-0.4768848402658201,-0.6263736263735,-0.3684210526299413,-0.241379310344787,-1.8545322710168863,-0.8000000000012126,-0.0996441281138712,0.0311526479750846,1.7857932712243938,-1.4329888308399246,69.18998363813351,0.12797330340167434,Good,Safe
23,43,1,125,0.1652207655503531,0.0827186676762796,0.0972730972730972,-0.1414141414141414,-0.0676691729323379,-0.1302460202604893,-0.2483953943562929,-0.2417661598105244,0.1470800809482549,-0.1025454671133351,-0.1026343065609283,0.340659340659375,0.4736842105269456,0.5172413793103279,-0.4872806252905619,0.2666666666670709,-0.0320284697509016,-0.1682242990654427,-0.733309374395267,0.5343908523593243,69.98288400227027,0.11938274617954245,Good,Safe
38,17,0,160,0.958081655286944,0.304680925925653,0.4663484663484663,-0.7878787878787878,1.2526315789473788,1.17366136034733,-0.1162991613414346,-0.1077089356021013,-0.8407776814108193,0.0521249256306888,0.0523701527700777,0.0,-0.1578947368407196,-0.5775862068964757,-1.2769970716237389,-0.3333333333353544,0.9786476868327592,0.8847352024922117,0.3121112431924357,1.126834039778286,13.018116673800154,0.9758302862456875,Bad,Critical
146,76,1,227,0.7305424064326694,0.619747237305923,1.4257224257224257,0.3737373737373737,-0.066165413533843,-0.1953690303907258,-0.5184241573677826,-0.5120847854920494,-0.6190372940156144,-0.4381827473072754,-0.4382380035611767,-0.6373626373625001,-2.1315789473688618,-2.1120689655172296,-0.269933516775179,-0.8666666666694962,-0.0284697508896948,-0.2834890965731956,0.1641555856578115,0.0004852859775109,73.05880209243506,0.09063713409653654,Good,Safe
7,214,2,210,0.174082706529573,0.5495810859851261,1.150849150849151,1.5555555555555556,1.9052631578947368,1.9247467438495125,-0.2278729411350003,-0.2112138913389435,0.2695143104943581,0.087092450002839,0.0873384344027692,0.5164835164835,-0.1578947368407196,-0.4310344827585903,0.1731011192450821,1.9666666666658583,2.225978647686834,2.21028037383176,-0.7809692311945381,-0.0003336341095385,204.16396981664096,2.0171759074255612e-07,Good,Safe
137,23,1,125,0.3036885933506644,0.0827186676762796,0.0972730972730972,-0.4242424242424242,-1.6112781954887236,-1.6302460202604812,-0.5646581342074243,-0.5608640653887321,-0.8227088753975206,-0.5066188069804702,-0.5065417495040239,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.021643339010224,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3185248666132199,0.9330836132574076,69.41128673212452,0.12552391232494775,Good,Safe
139,70,1,181,0.830332756938122,0.4156992654797101,0.7313057313057313,-0.3838383838383838,-0.1203007518797099,-0.1823444283646884,-0.6320968558804764,-0.6294893109609341,0.5648308759757179,-0.5001844112048939,-0.4999570311230912,-0.7912087912086251,-0.0526315789461087,-0.3706896551723445,-0.6839231963810266,-0.4000000000006063,-0.1565836298932608,-0.2554517133956513,-0.4567495093025185,-0.3405494347176614,50.16549589007198,0.49586269717787806,Good,Warning
245,1,0,252,1.2906872699112832,0.7139605960390757,1.8687978687978688,-0.1414141414141414,-0.0962406015037576,-0.0492040520983964,-0.5614768134582526,-0.554570999793184,-2.1811939867013583,-0.4597936668205483,-0.4596427923901071,-0.6263736263735,-0.3684210526299413,-0.241379310344787,1.8752343729480752,-0.8000000000012126,-0.0996441281138712,0.0311526479750846,1.7857932712243938,0.5346031649744848,6.201353037621369,0.9876279320922643,Bad,Critical
225,129,2,27,-0.7879150711531312,-1.2792471768624365,-0.4538794538794539,1.2525252525252526,-1.6112781954887236,-1.6302460202604812,-0.4754615630319011,-0.4796505960520813,-0.3600028910089748,-0.4632063850219589,-0.4632490339862856,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.3732291883210157,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.2682110966743146,-0.3067007377863388,313.4421510191106,3.6212019967111023e-12,Good,Safe
174,102,2,268,0.7529456954781649,0.7694885370029911,2.1393606393606395,0.8787878787878788,0.2962406015037645,0.3111432706223011,-0.5594216337469882,-0.5507764667805725,0.4429748482220266,-0.4398792316446664,-0.4399179818461734,-0.31868131868125,-0.1578947368407196,0.0,0.0271027460403869,-0.5333333333341418,0.8291814946619523,0.8068535825545179,-0.828518508279656,0.2105837838657587,114.7644521034521,0.0015369070370441704,Good,Safe
23,210,2,1,-0.9336599158729172,-2.1198157098983583,-0.4808154808154808,-0.1414141414141414,-0.0676691729323379,-0.1302460202604893,-0.2055062520251782,-0.1994410736575356,-0.7485544955189407,-0.0694324232916042,-0.0695692317688819,0.340659340659375,0.4736842105269456,0.5172413793103279,-0.4311708160315831,0.2666666666670709,-0.0320284697509016,-0.1682242990654427,0.1208083377104463,-0.4053957734624407,224.75326981299273,2.573723638644744e-08,Good,Safe
155,132,2,163,0.3040983063753886,0.3213986154949136,0.5022015022015022,0.2626262626262626,-0.0150375939849658,0.034732272069466,-0.392351911507682,-0.4000386428545769,0.2635877421219982,-0.4143342064269896,-0.4143756045773382,-1.087912087911875,-0.6315789473676653,-0.6034482758619676,-0.1895785975742709,-1.1333333333365672,0.0925266903914576,0.2118380062305116,-0.8327205374174107,0.3893206754574205,130.10255255435294,0.00033192973922808615,Good,Safe
90,145,2,9,-0.8320884384957044,-2.1198157098983583,-0.4778554778554778,-0.8484848484848485,0.0375939849624061,-0.0752532561505042,-0.544948820516289,-0.5416465692434266,0.2757299797629371,-0.400046411387577,-0.3996792006531269,0.9450549450548752,0.6842105263161674,0.991379310344738,0.6635714318350456,0.5333333333341418,0.2170818505338169,-0.0249221183800747,-0.7368479252481127,0.8740303758691567,163.22124196743877,1.2102042731079331e-05,Good,Safe
91,234,2,120,-0.1724497441750956,0.0460531002778026,0.0519480519480519,0.8282828282828283,-0.0977443609022525,-0.1620839363241693,-0.2621425460725622,-0.259581631809626,-2.1811939867013583,-0.2004231336080162,-0.2003057078388856,-0.175824175824125,0.3157894736838326,0.1120689655172295,-1.853533351633678,0.0666666666652519,-0.4056939501779389,-0.4174454828660488,1.7857932712243938,-0.8999628452923473,196.48372893186573,4.348027626018522e-07,Good,Safe
182,15,0,185,1.1870847846490629,0.4353851668322441,0.7854737854737854,-0.7272727272727273,-0.1639097744360955,-0.1808972503617953,-0.5055039866398553,-0.506283474634349,-0.9162330153223588,-0.4203765740989895,-0.4202969254196539,-0.406593406593375,-2.1315789473688618,-2.1120689655172296,-0.0525454161638584,-0.8000000000012126,-0.2597864768683389,-0.2523364485981464,0.2428883421336352,0.015711133521888,13.536696810409508,0.9745765308336733,Bad,Critical
237,203,2,6,-0.8774769308299016,-2.1198157098983583,-0.4795204795204795,-0.6060606060606061,-1.6112781954887236,-1.6302460202604812,-0.5628074389717419,-0.5574050416369782,-0.6985400404741291,-0.4926381170801311,-0.4925862967011431,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.0620190943988524,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.332347330882149,0.8988406214693543,200.9278316240651,2.7879657548074017e-07,Good,Safe
85,185,2,162,0.1504687127420443,0.3158602753050754,0.4901764901764902,0.6565656565656566,0.5969924812030136,0.4688856729377748,-0.1320669813998944,-0.1191455464982005,0.0515322347499224,0.0015700873669683,0.0018481857177741,-0.076923076923,0.4210526315784434,0.1896551724138032,0.0218404081702612,0.1999999999987873,1.540925266903959,1.1464174454828375,-0.4836203798413184,-1.10857515487447,174.9658008772718,3.7394058337498728e-06,Good,Safe
85,164,2,113,-0.1801272002833562,-0.0079084851883755,-0.0083990083990083,0.6565656565656566,0.5969924812030136,0.4688856729377748,-0.0879943021175999,-0.0742779837218718,0.399176062445794,0.0562269023114351,0.0565234615308029,0.340659340659375,0.4210526315784434,0.5172413793103279,0.3158653538494685,0.1999999999987873,1.540925266903959,1.1464174454828375,-0.7191551709838825,-0.3249899530637473,184.09801050631947,1.5003643925414396e-06,Good,Safe
9,65,1,136,-0.1081360292701998,0.1585094515652758,0.2035002035002035,0.98989898989899,1.3729323308270718,1.382054992764126,-0.1968405764376763,-0.1822164048683021,0.7562156692685758,0.0547052012847066,0.054688376080379,0.27472527472525,1.3684210526323348,0.4655172413792461,-0.0947811119613507,1.400000000003638,2.225978647686834,2.21028037383176,-0.7328670555386623,-0.0015468490533124,52.59947965716873,0.4353764994193293,Good,Warning
7,34,1,187,0.051787921016338,0.4450699200940761,0.813001813001813,1.5555555555555556,1.9052631578947368,1.9247467438495125,-0.1925251788812381,-0.1737366001193464,-2.1811939867013583,0.1043940228057659,0.1045700020646021,0.5164835164835,-0.5263157894730544,-0.4310344827585903,-1.5174014883502862,1.9666666666658583,2.225978647686834,2.21028037383176,1.7857932712243938,0.0,58.996445395690216,0.28912355007983964,Good,Safe
201,138,2,53,-0.6293999422530332,-0.6845229307092032,-0.3769193769193769,1.1313131313131313,-0.0150375939849658,-0.0926193921852372,-0.3798408942836945,-0.3849979231209476,-0.5155391731714409,-0.3151352966008596,-0.3150892023404413,1.021978021978,0.4210526315784434,1.0517241379309838,0.2866902617751364,0.1999999999987873,0.0925266903914576,-0.0623052959501692,0.2821441406573968,0.9334475777405392,211.22221897473548,9.958821555650057e-08,Good,Safe
7,27,1,397,1.1683924843980482,1.124215862366346,2.1393606393606395,1.5555555555555556,1.9052631578947368,1.9247467438495125,-0.1484464093573424,-0.128886475454289,0.8205406186759168,0.1601726108627334,0.1602828190517712,0.0659340659341249,1.6315789473676652,0.3017241379310328,-0.3184720568502402,1.7333333333359608,2.225978647686834,2.21028037383176,-0.8846930030685877,1.4345356798932378,32.82906025429604,0.8477541431187058,Bad,Critical
85,12,0,265,0.8453948156321722,0.7593331131971074,2.1174751174751174,0.6565656565656566,0.5969924812030136,0.4688856729377748,-0.0451941142244189,-0.0320121871472051,0.4032234749927692,0.0950090477518866,0.0953369336361416,0.340659340659375,0.4210526315784434,0.5172413793103279,0.5124094595760509,0.1999999999987873,1.540925266903959,1.1464174454828375,-0.4095319713598542,-1.6440275703095972,10.55564133021291,0.9810056353637656,Bad,Critical
55,92,1,252,0.1439042048165539,0.7139605960390757,1.8687978687978688,2.0454545454545454,0.3744360902255665,0.4630969609262026,0.0922982574019389,0.1027383763653606,-0.5026741832899806,0.2677393951213732,0.267646322126142,0.2857142857143749,-0.1578947368407196,-0.1379310344827214,0.0560395391277037,-0.4000000000006063,1.0142348754448676,1.1339563862928177,0.3188566057556735,-0.4990256367482814,63.449043489493576,0.20670469705251987,Good,Safe
146,146,2,117,-0.0801935801811134,0.0233192920645443,0.0256410256410256,0.3737373737373737,-0.066165413533843,-0.1953690303907258,-0.4775999760450495,-0.4737830203715503,-0.3975860075166284,-0.424492375448376,-0.4245068273353322,-0.6373626373625001,-2.1315789473688618,-2.1120689655172296,1.4210095580765725,-0.8666666666694962,-0.0284697508896948,-0.2834890965731956,0.2729660243828272,-0.5495560391565127,167.7368238176176,7.70462248565522e-06,Good,Safe
237,20,0,192,1.1389157758594004,0.4688381034803938,0.8831168831168831,-0.6060606060606061,-1.6112781954887236,-1.6302460202604812,-0.5200089120535429,-0.5151650534669929,0.5233448973691854,-0.4537838858674855,-0.4536973670558668,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.5480722859930615,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.3912863185248661,-0.8994775593148371,11.627623644374765,0.9789016767686768,Bad,Critical
58,45,1,236,0.953295962990191,0.6548038397062325,1.57990157990158,0.1212121212121212,0.6962406015037611,0.7366136034732352,-0.2645033451805448,-0.2637765438570241,-0.1252529632841867,-0.2177256938872746,-0.2178097610616037,0.351648351648375,0.5263157894730544,0.3534482758620166,1.4555864045120963,0.3333333333323228,1.77580071174381,1.7227414330217787,0.1291018162718046,-0.1945390162343321,52.18596833984041,0.44556737241076444,Good,Warning
119,120,2,67,-0.0971828088682435,-0.4757801159708469,-0.3147593147593147,-0.898989898989899,-1.6112781954887236,-1.6302460202604812,-0.5666182692391537,-0.5647862453758489,-0.426929748482222,-0.5317806913815534,-0.5315947007846535,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.0303830350396974,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3069139966273184,-0.3398518361249907,124.15337515186526,0.0006015870669717202,Good,Safe
65,133,2,101,-0.2810728193063733,-0.1086250549486387,-0.1034151034151034,0.7575757575757576,-0.0345864661654163,0.0376266280752521,-0.079637198771229,-0.0678865671787542,0.3089765828274095,0.1016626632730397,0.101346288275051,-0.439560439560375,0.4210526315784434,-0.0948275862069016,-0.8043342470311753,0.1999999999987873,0.0462633451957288,0.2180685358255214,-0.7648245929284264,-0.936116650616844,210.9144191766499,1.0270120156064239e-07,Good,Safe
65,30,1,123,-0.1369948111280881,0.068230105810035,0.0789210789210789,0.7575757575757576,-0.0345864661654163,0.0376266280752521,-0.0355639658306071,-0.023016911829073,0.1580659150043305,0.1561950561997467,0.1559314342487101,0.373626373626375,0.0526315789485021,0.5431034482758198,0.5791553226903031,0.1999999999987873,0.0462633451957288,0.2180685358255214,-0.6862024161667538,-3.033037359503881e-05,58.44604783532784,0.3005658505732509,Good,Safe
55,420,2,105,-0.4898443311568492,-0.0737932299599904,-0.0729270729270729,2.0454545454545454,0.3744360902255665,0.4630969609262026,0.136357833437152,0.1475250263053909,0.0646863255276018,0.3221760028439319,0.3220658807204936,0.2857142857143749,-0.1578947368407196,-0.1379310344827214,0.0436510927410335,-0.4000000000006063,1.007117437722454,0.9937694704049548,-0.7001354601498361,0.4975394484421562,294.00615813344723,2.528990495723931e-11,Good,Safe
174,17,0,353,1.2906872699112832,1.0181300755810512,2.1393606393606395,0.8787878787878788,0.2962406015037645,0.3111432706223011,-0.5240664893821941,-0.513332656734616,-2.1811939867013583,-0.4222656163210088,-0.4223699117251584,-0.31868131868125,-0.1578947368407196,0.0,-1.381538732655827,-0.5333333333341418,0.8291814946619523,0.8068535825545179,1.7565034694385313,-1.1084841637536875,6.206851182254054,0.9876212121079323,Bad,Critical
174,127,2,243,0.5947864088801892,0.6811616697675187,1.703962703962704,0.8787878787878788,0.2962406015037645,0.3111432706223011,-0.4811791925788374,-0.4710124532527832,-0.7400260190806747,-0.3892908191856776,-0.3894651842054792,-0.31868131868125,-0.1578947368407196,0.0,-0.7139850753359958,-0.5333333333341418,0.8291814946619523,0.8068535825545179,0.0808890609017776,1.5618322578688364,127.78449544069694,0.00041848558325488733,Good,Safe
7,51,1,123,-0.2885106125857068,0.068230105810035,0.0789210789210789,1.5555555555555556,1.9052631578947368,1.9247467438495125,-0.1076205670596271,-0.0905623895513627,-0.3601474414570712,0.1738254586210387,0.1739542580584984,0.0659340659341249,1.6315789473676652,0.3017241379310328,0.7440604452420144,1.7333333333359608,2.225978647686834,2.21028037383176,0.2950819672131145,-1.7724767024817825,60.08459093714189,0.2672815168594171,Good,Safe
90,59,1,153,0.9348462552072218,0.2644291526586785,0.3852813852813853,-0.8484848484848485,0.0375939849624061,-0.0752532561505042,-0.5020561716824342,-0.499256613316509,-0.5604943625325367,-0.3670913637788744,-0.3666508066096612,0.9450549450548752,-0.4210526315784434,-0.4310344827585903,1.1053412694132136,0.5333333333341418,0.2170818505338169,-0.0249221183800747,0.1664777596549922,-0.7275043410347214,41.96044870759621,0.6908198853066599,Bad,Critical
121,179,2,15,-0.7791163109913991,-1.78598811377583,-0.4725274725274725,-0.6161616161616161,-0.0180451127819556,-0.2908827785817656,-0.46506533606576,-0.4684469583225653,-0.8018936108702062,-0.399460837923041,-0.399223311349338,0.5164835164835,-0.2105263157892217,0.0172413793103279,1.424478545853016,-0.0666666666682835,0.085409252669044,-0.4890965732087328,0.2355900809996415,0.2103108105034088,190.74836731778797,7.715707203147192e-07,Good,Safe
55,168,2,25,-0.8347414935913543,-1.34635311642228,-0.4577274577274577,2.0454545454545454,0.3744360902255665,0.4630969609262026,0.180431066377774,0.1923228366366348,0.261564035848504,0.3768930538446156,0.3767296282982542,-0.494505494505375,0.0526315789485021,-0.1551724137930493,-0.2327534901396042,-0.2666666666670709,1.007117437722454,0.9937694704049548,-0.7013518370055011,0.9019949803231708,365.45003804193715,1.9960844721753408e-14,Good,Safe
220,8,0,226,1.2906872699112832,0.6157669416742142,1.4089614089614089,-0.404040404040404,-0.2721804511278293,-0.2170767004341544,-0.5248443793321744,-0.5244170177830371,-0.5067215958369559,-0.5019263194535306,-0.5021054749685332,0.27472527472525,0.0526315789485021,0.4655172413792461,-0.4516399909501804,-0.2666666666670709,-0.516014234875471,-0.3302180685358402,0.4462444364581308,-0.5370902556092249,3.651500144027352,0.9903857675655894,Bad,Critical
201,188,2,190,0.1799906671823863,0.4594055619568791,0.8548488548488549,1.1313131313131313,-0.0150375939849658,-0.0130246020260374,-0.3357698759763821,-0.3401945325940969,0.5493639780283384,-0.2603599844966215,-0.260435934976561,1.021978021978,-0.5789473684215565,-0.2758620689654429,-0.7571214718082167,0.1999999999987873,0.0925266903914576,0.1090342679127784,-0.7186022724131266,0.228175400550495,160.7510478023859,1.5493030607395317e-05,Good,Safe
23,183,2,97,-0.0829135818678046,-0.1448505174547442,-0.1327191327191327,-0.1414141414141414,-0.0676691729323379,-0.1302460202604893,-0.1626158178246329,-0.1571334256158181,-0.750578201792435,-0.0363401164728333,-0.0365418857468043,0.340659340659375,0.4736842105269456,0.5172413793103279,-0.6462708753059192,0.2666666666670709,-0.0320284697509016,-0.1682242990654427,0.1316451496972876,0.0002426429887561,146.91348754371177,6.181215262381828e-05,Good,Safe
9,70,1,131,-0.1388119788136534,0.1248432767674932,0.1541051541051541,0.98989898989899,1.3729323308270718,1.382054992764126,-0.1527697426831397,-0.1374178970126074,0.7893177218849385,0.1094064526640876,0.1093992846206005,0.27472527472525,1.3684210526323348,0.4655172413792461,0.2484482613526502,1.400000000003638,2.225978647686834,2.21028037383176,-0.7855029994747463,-0.0003639644831335,52.1348004212098,0.44683175917681583,Good,Warning
245,131,2,122,0.1386349426126933,0.0608979540228233,0.0698560698560698,-0.1414141414141414,-0.0962406015037576,-0.0492040520983964,-0.5185850873882767,-0.5121949943552834,-0.7024429025730079,-0.4267685083923144,-0.4266605112877143,-0.6263736263735,-0.3684210526299413,-0.241379310344787,-0.3683095962180907,-0.8000000000012126,-0.0996441281138712,0.0311526479750846,0.1692422525087776,1.4473350975500654,142.34265264304113,9.762637206677878e-05,Good,Safe
178,68,1,80,0.298149880238652,-0.3173678696869942,-0.244052244052244,-1.2323232323232325,-0.2781954887218089,-0.1780028943560092,-0.47223631872209,-0.4729125098568924,0.1086296617519439,-0.4223880633861057,-0.4224747138639605,-0.83516483516475,0.0526315789485021,-0.4051724137930984,-0.780978605850966,-0.2666666666670709,-0.5302491103202982,-0.2461059190031365,-0.4654853067204815,0.1299353204783091,74.00377057438318,0.08314394849792181,Good,Safe
174,240,2,130,-0.1200935665426622,0.1179571918849813,0.1444481444481444,0.8787878787878788,0.2962406015037645,0.3111432706223011,-0.4382937413032386,-0.4287131755044758,-0.7791991905175071,-0.3564384691154433,-0.3566453464182296,-0.31868131868125,-0.1578947368407196,0.0,-0.2392285108333406,-0.5333333333341418,0.8291814946619523,0.8068535825545179,0.1020097863047023,0.3417019889142495,189.29568564451785,8.922054046023246e-07,Good,Safe
254,110,2,150,0.4709016410993948,0.2466151526142125,0.3516483516483517,-0.2929292929292929,-0.1744360902255597,-0.2156295224312613,-0.5593498427172036,-0.5504758337422571,0.0632408210465458,-0.4461447689675687,-0.446235454773161,-0.527472527472375,0.1052631578946108,-0.1637931034482133,0.2665419765063483,-0.200000000001819,-0.2846975088967865,-0.3271028037383353,-0.7328670555386623,0.1949029807174643,110.53883505139974,0.0023432194211192637,Good,Safe
85,84,1,182,0.2854058200993507,0.4206610082954292,0.7447367447367448,0.6565656565656566,0.5969924812030136,0.7235890014471813,-0.0011205121782454,0.0127856231840387,0.4741977450130048,0.1502869853088209,0.1505184037795843,0.340659340659375,0.157894736843113,0.5172413793103279,-0.5551564346655776,0.1999999999987873,1.540925266903959,1.6947040498441992,-0.8639040168081165,1.1423328606850125,67.21111376944329,0.15172806666905825,Good,Safe
119,48,1,139,0.8112412426965375,0.1781242791139004,0.234025234025234,-0.898989898989899,-1.6112781954887236,-1.6302460202604812,-0.5237254358525232,-0.5223962894489312,-0.703021104365433,-0.4987367709030224,-0.4986103236394848,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.5789136216013664,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.2026373261825109,0.5492830657941629,49.21981402488349,0.5194947618229364,Bad,Warning
154,119,2,84,0.050015532820494,-0.2737201049831065,-0.2197802197802197,-0.7777777777777778,-0.2586466165413584,-0.2329956584659943,-0.5933634729547363,-0.5951718055036772,-0.7692252095981588,-0.5059641101727342,-0.5055534653351206,0.142857142857125,0.5789473684215565,0.3620689655171805,1.2713163550474036,0.4000000000006063,-0.4839857651245694,-0.3644859813084297,0.2508500815525399,-0.5016947096245855,121.07153352576248,0.0008185531389415995,Good,Safe
65,76,1,275,0.8584532453764275,0.7927507725287662,2.1393606393606395,0.7575757575757576,-0.0345864661654163,0.0376266280752521,0.0052633528893145,0.0153050815005006,-0.0220439433362324,0.1701293347125086,0.1698575424527263,0.373626373626375,0.0526315789485021,0.5431034482758198,-0.0705759575200202,0.1999999999987873,0.0462633451957288,0.2180685358255214,0.0958173223122224,-0.5335112715250875,66.5633884033993,0.16025407648182813,Good,Safe
238,113,2,43,-0.4090330099030978,-0.8699675067490138,-0.4124394124394124,-0.8686868686868687,-1.6112781954887236,-1.6302460202604812,-0.6018750469744485,-0.6022077346393782,-0.8568227811506371,-0.5371703371984802,-0.53693332173523,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.0940372362322147,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.2870096480800606,0.0340610095464865,144.9119248062999,7.550829865574037e-05,Good,Safe
174,313,2,57,-0.5819186834087521,-0.6198157098983583,-0.3606393606393606,0.8787878787878788,0.2962406015037645,0.3111432706223011,-0.3974708518499361,-0.3904107128595259,-0.6369615495808167,-0.3428241329340637,-0.3429948678392628,-0.31868131868125,-0.1578947368407196,0.0,1.2847732963298644,-0.5333333333341418,0.8291814946619523,0.8068535825545179,0.2937550106432984,-0.8738180632539956,214.58079195495924,7.11781984705396e-08,Good,Safe
154,192,2,1,-0.9307059355465106,-2.1198157098983583,-0.4808154808154808,-0.7777777777777778,-0.2586466165413584,-0.2329956584659943,-0.5523410819507983,-0.5564354826503,-0.8313819022839093,-0.4867784325294453,-0.4863589536135254,0.142857142857125,0.5789473684215565,0.3620689655171805,0.3671725491950613,0.4000000000006063,-0.4839857651245694,-0.3644859813084297,0.2761728360932193,0.9002054882811035,181.5614398148832,1.9335634408104046e-06,Good,Safe
13,137,2,90,-0.1385665712173058,-0.2119564570145883,-0.1811521811521811,-0.1616161616161616,-0.0556390977443617,0.0072358900144816,-0.070981673586396,-0.0702351320047585,-0.7583839259901795,0.0608542164005006,0.0609115270824446,0.78021978021975,-0.1052631578946108,0.8620689655171806,-0.2227885749383114,0.3333333333323228,-0.2811387900355797,-0.3551401869158795,0.2418931247062726,-0.2909896042644508,161.39682319849234,1.4524163545429778e-05,Good,Safe
155,33,1,193,0.5335376002209454,0.473517782103635,0.8973618973618973,0.2626262626262626,-0.0150375939849658,0.034732272069466,-0.3513258294482281,-0.3612590734852472,-0.6499710899103867,-0.3951159420647636,-0.3951947171337872,-1.087912087911875,-0.6315789473676653,-0.6034482758619676,-0.6386794025618778,-1.1333333333365672,0.0925266903914576,0.2118380062305116,0.2761728360932193,0.0009402415814255,68.94658459367918,0.13071422671612926,Good,Safe
139,180,2,71,-0.2470926989565106,-0.4240222692371138,-0.2943352943352943,-0.3838383838383838,-0.1203007518797099,-0.1823444283646884,-0.5967468789934047,-0.5920343405237641,-2.1811939867013583,-0.4828393894433843,-0.4826940228196177,-0.7912087912086251,-0.0526315789461087,-0.3706896551723445,-1.8026767484649349,-0.4000000000006063,-0.1565836298932608,-0.2554517133956513,1.7857932712243938,-1.9999431305495103,148.22075397017906,5.423795399130603e-05,Good,Safe
13,124,2,39,-0.5941412330770436,-0.956272380293791,-0.4245754245754246,-0.1616161616161616,-0.0556390977443617,0.0072358900144816,-0.0269099170679804,-0.0254101182199314,0.3393321769297436,0.115484369484019,0.1155794667457573,0.78021978021975,-0.1052631578946108,0.8620689655171806,0.4638672529001641,0.3333333333323228,-0.2206405693950237,-0.3489096573208697,-0.7317612583971466,0.4860139064762925,181.29081783195838,1.986604277875673e-06,Good,Safe
139,241,2,10,-0.8445740881344432,-2.1198157098983583,-0.4771524771524771,-0.3838383838383838,-0.1203007518797099,-0.1823444283646884,-0.5538581057678416,-0.5496743781482331,-0.7559265683723697,-0.4498142310151504,-0.4496268519847952,-0.7912087912086251,-2.1315789473688618,-2.1120689655172296,0.7066005226077953,-0.4000000000006063,-0.1565836298932608,-0.2554517133956513,0.0937163077433441,1.2392080739454503,221.47368502594253,3.5726663923819734e-08,Good,Safe
